,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
9182,Kia,Spectra,2007,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,12895
9183,Kia,Spectra,2007,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,15995
9184,Kia,Spectra,2007,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,23,1720,15895
9185,Kia,Spectra,2007,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30,23,1720,15995
9186,Kia,Spectra,2007,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,14895
9187,Kia,Spectra,2007,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,23,1720,16995
9188,Kia,Spectra,2007,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,32,23,1720,16995
9189,Kia,Spectra,2008,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,24,1720,15895
9190,Kia,Spectra,2008,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,32,24,1720,16995
9191,Kia,Spectra,2008,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30,23,1720,15995
9192,Kia,Spectra,2008,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,14895
9193,Kia,Spectra,2008,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,15995
9194,Kia,Spectra,2008,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,24,1720,16995
9195,Kia,Spectra,2008,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,24,1720,13895
9196,Kia,Spectra,2008,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,12895
9197,Kia,Spectra,2009,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,13550
9198,Kia,Spectra,2009,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,15550
9199,Kia,Spectra,2009,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,24,1720,17450
9200,Kia,Spectra,2009,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,30,23,1720,16695
9201,Kia,Spectra,2009,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,24,1720,16550
9202,Kia,Spectra,2009,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,30,23,1720,16450
9203,Kia,Spectra,2009,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,32,24,1720,17695
9204,Kia,Spectra,2009,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,32,24,1720,14550
9205,Dodge,Spirit,1993,regular unleaded,101.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,29,22,1851,2000
9206,Dodge,Spirit,1993,regular unleaded,101.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,26,21,1851,2000
9207,Dodge,Spirit,1994,regular unleaded,100.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,25,19,1851,2000
9208,Dodge,Spirit,1995,regular unleaded,100.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,26,19,1851,2000
9209,Kia,Sportage,2015,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,28,21,1720,21900
9210,Kia,Sportage,2015,regular unleaded,260.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,20,1720,28100
9211,Kia,Sportage,2015,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,28,21,1720,25300
9212,Kia,Sportage,2015,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,19,1720,26800
9213,Kia,Sportage,2015,regular unleaded,260.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,19,1720,29600
9214,Kia,Sportage,2015,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,19,1720,23400
9215,Kia,Sportage,2016,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,19,1720,23650
9216,Kia,Sportage,2016,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,28,21,1720,22150
9217,Kia,Sportage,2016,regular unleaded,260.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,25,19,1720,31490
9218,Kia,Sportage,2016,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,28,21,1720,25350
9219,Kia,Sportage,2016,regular unleaded,260.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,20,1720,29990
9220,Kia,Sportage,2016,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,19,1720,26850
9221,Kia,Sportage,2017,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,25,21,1720,27000
9222,Kia,Sportage,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,21,1720,32500
9223,Kia,Sportage,2017,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,29,22,1720,22990
9224,Kia,Sportage,2017,regular unleaded,237.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,23,20,1720,34000
9225,Kia,Sportage,2017,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,29,22,1720,25500
9226,Kia,Sportage,2017,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,25,21,1720,24490
9227,Chevrolet,Sportvan,1994,regular unleaded,200.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,11,1385,2000
9228,Chevrolet,Sportvan,1994,regular unleaded,200.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,16,11,1385,2000
9229,Chevrolet,Sportvan,1994,regular unleaded,155.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,17,14,1385,2000
9230,Chevrolet,Sportvan,1995,regular unleaded,163.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,15,13,1385,2000
9231,Maserati,Spyder,2003,premium unleaded (required),390.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,238,85542
9232,Maserati,Spyder,2003,premium unleaded (required),390.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,16,10,238,89622
9233,Maserati,Spyder,2004,premium unleaded (required),390.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,16,10,238,89622
9234,Maserati,Spyder,2004,premium unleaded (required),390.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,238,85542
9235,Maserati,Spyder,2005,premium unleaded (required),385.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,238,87252
9236,Maserati,Spyder,2005,premium unleaded (required),385.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,16,11,238,91415
9237,Audi,SQ5,2015,premium unleaded (required),354.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,3105,52700
9238,Audi,SQ5,2015,premium unleaded (required),354.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,3105,60200
9239,Audi,SQ5,2016,premium unleaded (required),354.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,3105,53300
9240,Audi,SQ5,2016,premium unleaded (required),354.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,3105,60800
9241,Audi,SQ5,2017,premium unleaded (required),354.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,3105,60800
9242,Audi,SQ5,2017,premium unleaded (required),354.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,3105,53300
9243,Dodge,SRT Viper,2013,premium unleaded (required),640.0,10.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,12,1851,97395
9244,Dodge,SRT Viper,2013,premium unleaded (required),640.0,10.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,12,1851,120395
9245,Dodge,SRT Viper,2014,premium unleaded (required),640.0,10.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,12,1851,107385
9246,Dodge,SRT Viper,2014,premium unleaded (required),640.0,10.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,12,1851,84885
9247,Cadillac,SRX,2014,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,48065
9248,Cadillac,SRX,2014,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,50955
9249,Cadillac,SRX,2014,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,42880
9250,Cadillac,SRX,2014,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,48145
9251,Cadillac,SRX,2014,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,37505
9252,Cadillac,SRX,2014,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,45375
9253,Cadillac,SRX,2014,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,45255
9254,Cadillac,SRX,2015,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,48920
9255,Cadillac,SRX,2015,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,48840
9256,Cadillac,SRX,2015,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,46030
9257,Cadillac,SRX,2015,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,51730
9258,Cadillac,SRX,2015,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,43640
9259,Cadillac,SRX,2015,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,46135
9260,Cadillac,SRX,2015,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,37605
9261,Cadillac,SRX,2016,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,37605
9262,Cadillac,SRX,2016,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,48840
9263,Cadillac,SRX,2016,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,51730
9264,Cadillac,SRX,2016,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,48920
9265,Cadillac,SRX,2016,regular unleaded,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1624,46135
9266,Cadillac,SRX,2016,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,43640
9267,Cadillac,SRX,2016,regular unleaded,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,1624,46030
9268,Chevrolet,SS,2014,premium unleaded (recommended),415.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,21,14,1385,43475
9269,Chevrolet,SS,2015,premium unleaded (recommended),415.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,21,14,1385,45745
9270,Chevrolet,SS,2016,premium unleaded (recommended),415.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,20,14,1385,46575
9271,Chevrolet,SSR,2004,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,18,14,1385,41620
9272,Chevrolet,SSR,2005,regular unleaded,395.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,18,14,1385,42555
9273,Chevrolet,SSR,2006,regular unleaded,395.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,18,14,1385,39240
9274,Nissan,Stanza,1990,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,26,19,2009,2000
9275,Nissan,Stanza,1991,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,26,19,2009,2000
9276,Nissan,Stanza,1992,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,25,18,2009,2000
9277,Nissan,Stanza,1992,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,26,19,2009,2000
9278,Dodge,Stealth,1994,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,Coupe,22,16,1851,2823
9279,Dodge,Stealth,1994,regular unleaded,222.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,23,17,1851,2350
9280,Dodge,Stealth,1994,regular unleaded,222.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,23,17,1851,2203
9281,Dodge,Stealth,1994,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,22,17,1851,2000
9282,Dodge,Stealth,1995,regular unleaded,222.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,23,17,1851,2575
9283,Dodge,Stealth,1995,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,Coupe,22,16,1851,3219
9284,Dodge,Stealth,1995,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,22,17,1851,2000
9285,Dodge,Stealth,1996,regular unleaded,222.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,23,17,1851,3044
9286,Dodge,Stealth,1996,regular unleaded,164.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,22,17,1851,2231
9287,Dodge,Stealth,1996,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,Coupe,22,16,1851,3732
9288,Dodge,Stratus,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,19,1851,21975
9289,Dodge,Stratus,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19,1851,21450
9290,Dodge,Stratus,2004,regular unleaded,200.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,26,18,1851,22695
9291,Dodge,Stratus,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,25,18,1851,23520
9292,Dodge,Stratus,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,19,1851,19690
9293,Dodge,Stratus,2004,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,20,1851,19970
9294,Dodge,Stratus,2004,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19,1851,20820
9295,Dodge,Stratus,2004,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,25,17,1851,22370
9296,Dodge,Stratus,2004,regular unleaded,147.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,29,21,1851,19850
9297,Dodge,Stratus,2004,regular unleaded,142.0,4.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,26,19,1851,20675
9298,Dodge,Stratus,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19,1851,21735
9299,Dodge,Stratus,2005,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19,1851,23335
9300,Dodge,Stratus,2005,regular unleaded,200.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,27,18,1851,22980
9301,Dodge,Stratus,2005,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,19,1851,20255
9302,Dodge,Stratus,2005,regular unleaded,147.0,4.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,29,21,1851,20135
9303,Dodge,Stratus,2006,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19,1851,23755
9304,Dodge,Stratus,2006,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,20,1851,20825
9305,Cadillac,STS-V,2007,premium unleaded (required),469.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,12,1624,75010
9306,Cadillac,STS-V,2008,premium unleaded (required),469.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,13,1624,78775
9307,Cadillac,STS-V,2009,premium unleaded (required),469.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,13,1624,81795
9308,Cadillac,STS,2009,premium unleaded (required),320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,15,1624,56345
9309,Cadillac,STS,2009,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,26,17,1624,46845
9310,Cadillac,STS,2010,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,27,18,1624,55945
9311,Cadillac,STS,2010,premium unleaded (recommended),320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,15,1624,68785
9312,Cadillac,STS,2010,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,27,18,1624,50385
9313,Cadillac,STS,2010,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,27,18,1624,46845
9314,Cadillac,STS,2010,premium unleaded (recommended),320.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,15,1624,56345
9315,Cadillac,STS,2011,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,27,18,1624,47280
9316,Cadillac,STS,2011,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,27,18,1624,50820
9317,Cadillac,STS,2011,regular unleaded,302.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,27,18,1624,56380
9318,Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,54205
9319,Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,63785
9320,Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,57205
9321,Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,66785
9322,Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,52000
9323,Chevrolet,Suburban,2015,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,49000
9324,Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,54730
9325,Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,57730
9326,Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,64440
9327,Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,52700
9328,Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,49700
9329,Chevrolet,Suburban,2016,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,67440
9330,Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,58045
9331,Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,49915
9332,Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,67730
9333,Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15,1385,52915
9334,Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,55045
9335,Chevrolet,Suburban,2017,flex-fuel (unleaded/E85),355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16,1385,64730
9336,GMC,Suburban,1997,regular unleaded,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,17,12,549,2468
9337,GMC,Suburban,1997,regular unleaded,255.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,15,11,549,2585
9338,GMC,Suburban,1998,regular unleaded,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,17,12,549,2790
9339,GMC,Suburban,1999,regular unleaded,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,17,12,549,3420
9340,GMC,Suburban,1999,regular unleaded,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,17,12,549,3051
9341,GMC,Suburban,1999,regular unleaded,255.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,17,12,549,3372
9342,Pontiac,Sunbird,1992,regular unleaded,111.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,22,210,2000
9343,Pontiac,Sunbird,1992,regular unleaded,140.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,26,17,210,2000
9344,Pontiac,Sunbird,1992,regular unleaded,111.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,32,22,210,2000
9345,Pontiac,Sunbird,1992,regular unleaded,111.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,32,22,210,2000
9346,Pontiac,Sunbird,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,22,210,2000
9347,Pontiac,Sunbird,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,32,22,210,2000
9348,Pontiac,Sunbird,1993,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,32,22,210,2000
9349,Pontiac,Sunbird,1993,regular unleaded,140.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,26,17,210,2000
9350,Pontiac,Sunbird,1994,regular unleaded,110.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,32,22,210,2000
9351,Pontiac,Sunbird,1994,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,32,22,210,2000
9352,Pontiac,Sunbird,1994,regular unleaded,110.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,22,210,2000
9353,Pontiac,Sunbird,1994,regular unleaded,140.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,26,17,210,2000
9354,Plymouth,Sundance,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,20,535,2000
9355,Plymouth,Sundance,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,23,535,2000
9356,Plymouth,Sundance,1992,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,23,535,2000
9357,Plymouth,Sundance,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,20,535,2000
9358,Plymouth,Sundance,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,22,535,2000
9359,Plymouth,Sundance,1993,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,23,535,2000
9360,Plymouth,Sundance,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,29,22,535,2000
9361,Plymouth,Sundance,1993,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,23,535,2000
9362,Plymouth,Sundance,1994,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,27,21,535,2000
9363,Plymouth,Sundance,1994,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,27,21,535,2000
9364,Plymouth,Sundance,1994,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,30,23,535,2000
9365,Plymouth,Sundance,1994,regular unleaded,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,30,23,535,2000
9366,Pontiac,Sunfire,2003,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,30,22,210,14930
9367,Pontiac,Sunfire,2004,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,33,23,210,10895
9368,Pontiac,Sunfire,2004,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,33,23,210,14930
9369,Pontiac,Sunfire,2005,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,23,210,15205
9370,Pontiac,Sunfire,2005,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,32,23,210,10895
9371,Ferrari,Superamerica,2005,premium unleaded (required),532.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,9,2774,281170
